a1_ran a2_ran a3_ran a4_ran
-1.8928780765037345e-09 -0.0038332862094674347 -7.89837528714088e-10 -0.0032403556347426754
2.892569628265562e-09 0.004915235851078337 2.354155759221044e-10 0.0005591371832489589
-2.9149933578054288e-09 -0.007810943691294536 -5.730021346295189e-09 -0.00517452211318048
1.9099621884066664e-10 0.004217396992048261 -1.5392407348713277e-09 -0.0057046285647706085
2.3830545314851292e-09 -0.0037433823189931825 2.8110345162701833e-09 0.002607539686645066
-4.922599439183273e-09 -0.017322591484226324 -6.350719283787498e-09 -0.0011087271736953674
-2.04518824098443e-09 0.003237690939429716 -2.045440927744835e-09 0.004921545729403176
-1.8856867178840275e-09 -0.010074247191841579 -4.842015677297695e-11 -0.007215476152179434
-4.108106521627519e-09 -0.01086941813451614 -2.782101216070032e-09 0.004516189139409654
3.0193966216174317e-09 -0.0024430224241216436 2.128480947050093e-09 -0.0037131935298178043
2.4221689098880006e-09 -0.00017918813134154554 -5.478064668551497e-10 -0.0019755063247135496
-3.4874507726101456e-09 -0.009784023901155958 1.2319920639214388e-09 -0.0005193683602457977
-2.0836550262970377e-09 0.00745103815766246 -1.4955523486293032e-09 0.004311471151806634
4.23398138771347e-09 0.011351417781288564 2.745101701506769e-09 -0.00157864607495517
-2.9078301988505473e-09 0.003467031102365792 -1.5477208403780196e-09 -0.001312629256134512
-2.29522689743078e-09 -0.0017900212509560642 -5.450140339036125e-10 -0.005018653706558629
2.392304687681701e-09 0.012375881714611014 2.8870678070447298e-09 0.0008940678268755109
-5.280214043779097e-10 -0.028987935268081744 1.3154450861918576e-09 0.0037209987810451484
-2.974342327988211e-09 0.002351561070508934 -2.056379067028047e-09 0.003010489923205739
-2.2802737476013135e-09 0.009673387020323831 -2.4644133400641977e-09 -0.0029292923990720254
2.6493104376967835e-09 0.01652313780792003 1.4384667901268244e-09 -0.0007244019607750563
-1.5528609509374292e-09 -0.0028537556350902715 -2.3774833213252577e-09 0.005205508358850808
-2.6281379295056695e-09 -0.012472178116947674 -3.1099234298892497e-09 -0.002853889685574096
5.061961960706185e-10 0.0052525476652595104 2.0885415619176229e-10 0.0023525216199179466
4.833192734920999e-10 -0.0013103552640114646 -1.120300741064284e-09 0.0016242095658097755
-3.599163189704768e-10 -8.509265057621285e-05 -1.5279588705396918e-09 0.00592584072584279
1.7511322392138595e-09 0.016643568516735763 8.361065173545512e-10 0.0035727736253926556
-9.943779133436692e-11 -0.0023964878432505277 1.4547352211735642e-10 -0.0014151409494680411
-5.010958314954905e-10 -0.0017842021613940773 1.2269574245493686e-10 0.010158230681522329
1.083276690572177e-09 -0.005646459360115319 -1.3447638558261588e-09 0.00390694859853602
-1.934857607466256e-09 -0.0028360086908800763 -3.074979604278383e-09 -0.003415600349547576
-6.125799867362502e-10 -0.012707392012652807 6.597971058397434e-10 0.004190269956032333
-1.3440690782573483e-09 -0.015475468085141886 -6.601128532679468e-10 -0.006766849152629151
-2.9239177745665756e-09 -0.014583526661447799 -7.35138394603041e-10 -0.0021301981345149823
2.560276990415389e-09 -0.0026845850175700736 -8.306060284013483e-10 -0.00021122516567806393
-4.987239510256813e-10 0.0026574213082249942 -3.8149261527564704e-10 0.0004016422860769753
6.006654063028805e-10 0.0006216678026909062 -9.635965358967269e-10 -0.002890375201905604
-2.3792816605805456e-09 -0.012097050992086578 -2.897082573838361e-11 -0.007448729669478293
9.675129586383946e-10 0.007123591202804813 -2.8746069968832444e-09 -0.0008179281798930127
2.255915787507945e-09 -0.016946039494667442 2.4050074154402523e-09 -0.0015668570240383595
8.709893917213662e-10 0.005868932655955783 1.720377951208718e-09 0.0008778459486253887
-2.221971273641543e-09 0.0010997566205118714 -1.046536191040559e-10 -0.0030244203115004087
-7.669549439981438e-10 -0.0022325222607246786 7.583600414307057e-12 -0.0002426260231511712
6.095880578094182e-09 0.005337357774102047 5.369109601360833e-10 0.00185250895234923
3.455846719901956e-11 0.002150916573105066 8.727694122967478e-10 0.0002520311062833569
1.5090863003663912e-09 -0.007397449345397655 5.2771642611304515e-09 0.004195409453658927
2.917693864290527e-09 0.0014886509831387729 1.4061481978799861e-09 -0.0006627548006385986
1.1028223889653077e-09 0.007202465925959856 4.828869637485411e-09 -0.0036880845651299232
1.8492557485316752e-09 -0.00026579237336377126 9.31038246498872e-10 0.003243972322151678
-1.578430719462176e-09 0.00210533958377479 -2.0588302174218143e-09 -0.0016485431708475051
-3.80835141200464e-10 0.012115311264236484 5.284231940905215e-10 -0.004991680397119724
3.1715179371616387e-09 -0.015024275732462788 -5.74284175769435e-10 0.007699396286498961
2.874490978577171e-09 -0.002053454156922818 1.2706002916473835e-10 0.0017349576712256676
-9.998277761269492e-10 -0.002974424932898012 -1.3727341485747502e-09 -0.0030575114485962285
-1.7190493473151491e-10 -0.0001946746896617224 -2.9321320926811723e-09 0.00325010158004857
4.14648870794565e-09 0.0034501909634815364 4.015466847917537e-10 -0.002184785632166397
2.4926499753163966e-09 -0.010420236777664682 -2.5970270378650184e-10 -0.0024586409440539025
-1.6023835591738589e-09 -0.001068878845979171 -2.9046802740850808e-09 -0.006537655979798496
4.832909850094325e-09 0.0031479247441292824 1.4702138395605857e-09 0.01390582342257729
3.795273095796858e-09 -0.010422895160809853 1.104925928530065e-09 -0.001611817687558137
1.4508113599376316e-09 0.01986241025835811 1.5703323086313503e-09 -0.0017817411883775947
-1.7610384261956824e-09 -0.00013906816322961646 -4.035498601950849e-10 -0.0001711599462177471
2.0675562373284606e-09 -0.05685971136146439 5.225367805117287e-09 0.003990544580519839
-4.756634641722712e-09 -0.01031881864298656 -1.8411738800239164e-09 -0.0006345449308451379
1.1717177228476316e-09 -0.0007931209765836833 2.472238969097873e-09 -0.0033113036517198324
-3.963976036303052e-09 0.006890667002266371 -2.6783713025224642e-09 0.0006055202202809307
1.0394743954478258e-09 0.0015576759990286737 8.812405249969402e-10 0.0009441952874400528
1.3096133066881066e-09 0.010426341430883945 7.306615312785425e-10 0.014346371172061168
4.363278516272828e-09 -0.012981573494339704 1.0260130522965483e-09 0.000955310043172064
-2.047090275070218e-09 -0.0055024946645425565 -5.833935556864844e-10 0.001143032627270224
2.0738744055393e-10 -0.00914238850154181 -8.635876458384928e-10 -0.002553782263804427
4.322157853842157e-09 -0.007700675610909258 1.064261678784817e-09 -0.0006986249250757748
8.154592556763873e-10 -0.006093133992081112 -1.6687602411025182e-09 -0.005671091688594698
-4.0579053450784386e-09 0.006350010463160638 -2.069828530792961e-09 0.0028539286753007653
2.882248106850227e-09 0.014461717760979376 2.0534930422755338e-09 -0.0050775785980052834
2.9173965465645324e-09 -0.006708032383535345 2.3077784128133771e-10 -0.003342191670204997
-2.2901036622613447e-10 0.0021368554140074325 -6.471463365187446e-10 0.002483643049031259
-1.0494156654772269e-09 0.005615078809994789 2.203636051412161e-09 0.002913621572444902
-3.4484148869751152e-09 -0.0021254213342016826 -2.843692170628742e-09 -0.0005561624393091158
1.1023621682149098e-08 0.02098861131238694 3.2170943686793407e-09 -0.009710867945616597
1.0793070881476297e-09 -0.00282248865834811 2.1477238876244087e-09 -5.2853149147935596e-05
-1.6341885622495056e-09 0.0007658321249449651 2.3281510053152488e-10 -0.0021475875139889133
-1.6803016755773115e-09 0.019383940775308917 -7.399398871399399e-10 0.0038562770496916032
-1.877498601032812e-09 -0.00023089067242576533 1.870869903441985e-09 0.01063528566068006
-1.254895520830246e-09 0.008390438422056667 -1.7886980785419837e-09 -0.0006337230385331516
-7.344256314212316e-10 -0.005130097921477006 2.370034168919233e-10 0.0010863469614491583
4.278843612759431e-09 -0.0003493623248591593 8.303837617518184e-10 0.004739023216198013
2.2388694231878503e-09 0.004681852035132494 2.997089243450546e-09 -0.0020977274110398625
1.142034689038951e-09 0.0018049370954084099 1.3078236271724109e-09 -0.0018997803758409315
-5.789068779904483e-09 0.0018877309853797541 -2.6795492491515915e-09 -0.002577365953947197
3.5647093055146684e-09 0.014599292209728887 2.815887079066215e-09 -0.0030458676384788053
2.9003810464445223e-10 -0.006343306559610351 2.740839777359838e-10 -0.003599772217995678
2.0233914543865694e-10 0.0014146781190575997 2.407740673504577e-12 4.8849474101775314e-05
6.704066191076663e-10 0.008785365154603153 2.0318524640572377e-10 0.0013719450848017622
-3.168360018790395e-09 0.010835952210102473 1.698608476097263e-09 -0.001666824546664225
4.090703886738822e-09 0.004592617462402693 1.0007871198425278e-09 0.0030160765840052672
-4.8768100668894476e-11 -0.004816488986462586 1.4761276645458565e-09 0.0029057044398310694
2.2250251641153795e-09 0.011869284568466365 -1.20376220102969e-09 0.0015150496137826819
8.852273025716784e-09 -0.006547122091759228 4.804936781788172e-09 0.0027025909316651386
-1.7768542193152825e-10 0.005841918791001377 3.0313229704148625e-10 0.002752742891964477
-2.2847750358323538e-09 -0.005708570315233752 2.8628820425424806e-09 0.00455678676699911
2.388311770573637e-10 -0.0004139897306087992 -1.641106361915945e-09 0.004377546677172051
-5.064004771071495e-10 -0.007434326519228707 9.776157661178786e-11 -0.0004825165820474542
-1.3912924146097794e-09 -0.006661135546477626 -6.92372381649875e-10 -0.0026405492416248233
-1.986746545057372e-09 -0.006345450276958431 -5.676905612261862e-10 0.0007718670084487789
-1.1237708541500524e-09 -0.0023332244426259585 -1.6859260654200625e-09 -0.002007982979030265
-1.6315648831977114e-09 -0.003074947380772297 -2.6685973431028742e-09 0.0025075053597319874
-7.09192704562156e-10 0.019172988731048668 2.976413893129859e-09 -0.0026323170982593957
2.1490432766668732e-09 0.00522841988320355 4.763102134930364e-10 0.004313060641196853
-1.5552564125442814e-08 -0.017647538473486657 -1.9545693952238707e-09 0.00555463677829815
-7.57760743042013e-10 0.006086382828565329 -1.7254924156162588e-09 0.0023174776074379455
-5.741676023518494e-10 0.008102162743044206 -2.220185368884131e-09 -0.0005646253929914025
5.6657253333369795e-09 0.005013491667534953 1.1336614980095305e-09 -0.006861963217374534
2.8299094179118356e-09 -0.0109633448290547 5.48740053396557e-10 -0.00010917876822436057
4.072194137449969e-09 0.004831996660789706 1.905304580773759e-09 0.003763524637412363
-4.541136355840081e-10 -0.004592168287609333 -2.918116859262909e-10 0.004534528556977224
7.462386264478482e-11 0.0015365103428907068 -1.6524848156507232e-10 -0.0013641746989745407
-4.436374823058031e-09 -0.0274433644420089 5.127559488116162e-10 -0.008175583315576995
-5.531645808076746e-09 -0.013521876694314816 -2.9636841869518094e-09 0.005661575492403315
-6.451552847508424e-09 0.006766195193154689 -3.452834684836148e-09 0.0018581737639323803
-7.787754885413278e-10 0.004250919076708826 8.003262497169317e-10 0.006375779046237318
1.2266220261736294e-09 0.0014710017771339956 1.1553320522494914e-09 -0.002540218417698137
1.0377211312473378e-09 0.007383102159564725 4.248252860605817e-10 0.0016362326052479226
1.0911328507390294e-09 -0.014036000079048483 9.850721349735636e-10 -0.0005509082922590114
2.02017558237344e-09 -0.00634182193653432 1.6971184457759136e-09 -0.00375697005774156
-4.3116903380990834e-09 -0.01745455236374216 -3.826016836683266e-09 0.013449358257858979
-3.923232849700753e-10 -0.0019469018814555206 1.1528589194398364e-09 -0.0019268226809798783
7.80877307260397e-09 0.006323077582890857 2.988339575793475e-10 0.002888193689510432
-3.4988014707693083e-09 -0.001364948323965498 -1.969134411083928e-09 0.0019501760740134877
-2.7828699344922825e-09 0.019492078546632596 -2.8276114782954664e-10 0.0013271288807600312
2.609818694487842e-09 0.003219513104552374 5.970416383505039e-10 -0.007892670895812914
-2.536408860720485e-09 -0.005592599566911716 -3.994560238140821e-11 0.004573956910295496
1.575575447887445e-09 -0.0003762349560743061 -6.753291259542493e-10 -0.008827330070599215
-2.9355042840961687e-09 0.007421450492237414 -2.0968689007361263e-09 0.002612856965259369
8.310664378896604e-10 -0.000283117106341102 5.849781770095319e-10 -0.003133852556273631
1.9582846455534764e-10 -0.0031201992873508555 -4.024103272826096e-10 0.0007120605498623922
-4.425634969607017e-09 0.00623269351951472 -2.5260844527252857e-09 0.004691159701580072
2.3897567258401864e-09 0.01136508013731552 2.721499248181658e-09 -0.0024223619216434678
2.3177204599988954e-10 0.0018905420409941476 -1.8880657037811943e-09 -0.002256956477518113
-1.572761698653835e-09 0.00166364047699874 9.790612764959405e-12 -0.005610392974424228
-4.726219415829291e-10 0.0009554195963435985 -5.790365964486455e-10 -0.005209273307703377
2.003607280087749e-09 -0.009624666172599383 -4.621709681629227e-10 0.0027188013451148185
4.876899772909837e-09 -0.0015243977862773317 4.816859133782714e-10 0.011243918228420191
7.60518048537051e-09 0.004979300822173682 2.0846413484321147e-10 -0.004123352334022945
2.6913848927279105e-10 0.0018117210305033105 5.323000928925126e-10 0.0031020065874658442
-1.7230477045160342e-09 -0.0016533061468877452 3.6385927604243307e-10 -0.001883071926219948
2.5112165680241105e-09 -0.0018443324170323017 1.8820764946525514e-09 0.004452213941555705
-3.940701098770205e-10 -0.0060873690294545035 2.9009972202231893e-10 0.0026455116196604234
1.0957609264394819e-09 0.023276957129129694 -2.367266827008052e-09 -0.003817308207417769
-5.268465663732513e-09 0.003017091418281659 -1.6391443757868274e-09 0.002173963865742312
4.218278837342382e-09 0.0008733005276415629 4.87185625175357e-10 -0.00012979264082479958
-1.6628982635324974e-09 0.00221653265776256 -1.4110235202480226e-09 -0.004528432159902618
3.9676466556670675e-09 -0.011679617497175165 3.818680593958845e-09 -0.012326146958889561
-3.7439429334540364e-10 -0.0012841316741447617 -1.6950625347789128e-09 -0.0036417034409566007
-2.218671912856962e-09 -0.00046103440766942505 -1.1502732100154844e-09 -9.03905705107455e-05
-1.162545393285086e-09 0.010544267172933108 7.783764743862776e-10 0.007913725296680552
-2.301218104960867e-09 0.02550873811725962 -8.232790005280322e-10 -0.0005037967924166331
1.4219636579326789e-10 0.0008313275273712506 -4.3966208451706734e-10 0.0009364474154687219
5.970437477742507e-09 -0.0030608105499558835 1.1618530582069297e-09 -0.0009164540012138733
3.1704905367746505e-10 -0.0057400517890682234 8.658405104000622e-10 -0.00127085914605507
-2.5172794959615885e-09 0.00820529703683126 5.44622902332037e-10 0.001953116542801614
3.361965372761233e-09 -0.0008253686856074527 1.0731353583537384e-09 0.004572634821093158
3.0930756844682605e-09 0.009332489802464816 8.054885647368337e-10 0.007873048667628058
9.116205568204805e-10 0.006222508330606891 1.0736078692730189e-09 -0.000543512206250929
-4.075730863917215e-09 0.007189537038020499 7.309726157700425e-10 0.0014026631752469543
-1.828612572474242e-08 0.009935392931219034 -1.8695425207937433e-09 0.018517764220960298
-1.3329537695838667e-08 -0.012757527462413876 -6.263143559337436e-09 0.0018163132091878476
2.6125290819578595e-09 -0.023606207664176093 1.2754575173801186e-10 0.0012394706193074034
1.399477200791921e-10 0.0048420625248967175 2.2846402547571643e-10 -0.0018916814546854344
3.1945711631564677e-09 0.0007650471626067246 9.773918341338117e-10 0.002004229582806216
1.7592849399505894e-09 0.006458219404429144 1.4038037399188852e-09 0.000938664397341693
3.5479739146637712e-09 0.0014282062074851831 2.4123869568626333e-10 -0.0066740266507476775
4.713945567225153e-09 0.002034383952554397 3.1750052587042887e-09 0.0017495643839842145
-5.328046448482837e-09 -0.0015125236694863986 -1.6488934662106658e-09 0.004732665352875309
-4.56326310072086e-10 -0.0013066062560738168 -1.3452690073023632e-09 0.00064701982383919
-7.943268265364622e-11 0.0007009163098489202 -7.672571467054468e-10 -0.0004765060883795691
-4.462727742904349e-09 0.0067826649764212155 -2.837125645527294e-09 0.001806076739683693
-1.7651990980027676e-10 -0.008004837795720254 -1.2662224602166816e-09 -0.0018727332697607846
1.4992515007250518e-09 -0.011532883880743805 5.901749089431974e-10 5.016795267143159e-05
6.270535202190786e-09 -0.00847170270417319 9.185010529932924e-10 -0.005524445009049694
5.160186278274637e-09 -0.014151255473630053 1.2185323861046982e-09 0.001523316742643388
3.3977514135585807e-09 0.007314075234858275 2.295988288381068e-09 -0.002086911414586723
